,Parametros CH1,Valores CH1,Tiempo CH1,Voltaje CH1,Parametros CH3,Valores CH3,Tiempo CH3,Voltaje CH3
0,CH activo,1,-0.000163,1400.0,CH activo,3,-0.000163,-0.04
1,Int. Temporal,1e-07,-0.0001629,1400.0,Int. Temporal,1e-07,-0.0001629,-0.04
2,Trigger,"AUTO;EDGE;5.0E-7;CH1;DC;RISE;CH1;FIELD;NORMAL;1;NTSC;CH1;POSITIVE;EQUAL;1.0E-3;8.2E3
",-0.0001628,1200.0,Trigger,"AUTO;EDGE;5.0E-7;CH1;DC;RISE;CH1;FIELD;NORMAL;1;NTSC;CH1;POSITIVE;EQUAL;1.0E-3;8.2E3
",-0.0001628,-0.04
3,Unidades verticales,"""V""",-0.0001627,1200.0,Unidades verticales,"""V""",-0.0001627,-0.04
4,Volts x div,5.0E3,-0.0001626,1200.0,Volts x div,1.0E-1,-0.0001626,-0.04
5,Offset vertical (en unidades digitales),118.0,-0.0001625,1200.0,Offset vertical (en unidades digitales),91.0,-0.0001625,-0.04
6,Unidades horizontales,"""s""
",-0.00016240000000000002,1200.0,Unidades horizontales,"""s""
",-0.00016240000000000002,-0.04
7,Escala horizontal,1e-07,-0.00016230000000000001,1200.0,Escala horizontal,1e-07,-0.00016230000000000001,-0.04
8,Cero vertical (en unidades verticales),0.0,-0.0001622,1200.0,Cero vertical (en unidades verticales),0.0,-0.0001622,-0.036000000000000004
9,Factor de Atenuacion,1.0E3,-0.0001621,1200.0,Factor de Atenuacion,1.0E0,-0.0001621,-0.036000000000000004
10,Fecha,12-05-2023 14:19:54,-0.000162,1200.0,Fecha,12-05-2023 14:20:00,-0.000162,-0.036000000000000004
11,,,-0.0001619,1000.0,,,-0.0001619,-0.036000000000000004
12,,,-0.0001618,1000.0,,,-0.0001618,-0.036000000000000004
13,,,-0.0001617,1000.0,,,-0.0001617,-0.036000000000000004
14,,,-0.0001616,1000.0,,,-0.0001616,-0.036000000000000004
15,,,-0.0001615,1000.0,,,-0.0001615,-0.036000000000000004
16,,,-0.0001614,1000.0,,,-0.0001614,-0.036000000000000004
17,,,-0.00016130000000000002,1000.0,,,-0.00016130000000000002,-0.032
18,,,-0.00016120000000000002,1000.0,,,-0.00016120000000000002,-0.032
19,,,-0.0001611,1000.0,,,-0.0001611,-0.032
20,,,-0.000161,1000.0,,,-0.000161,-0.028
21,,,-0.0001609,800.0,,,-0.0001609,-0.032
22,,,-0.0001608,800.0,,,-0.0001608,-0.032
23,,,-0.0001607,800.0,,,-0.0001607,-0.032
24,,,-0.0001606,800.0,,,-0.0001606,-0.032
25,,,-0.0001605,800.0,,,-0.0001605,-0.032
26,,,-0.0001604,800.0,,,-0.0001604,-0.032
27,,,-0.0001603,800.0,,,-0.0001603,-0.032
28,,,-0.00016020000000000002,800.0,,,-0.00016020000000000002,-0.028
29,,,-0.00016010000000000002,800.0,,,-0.00016010000000000002,-0.028
30,,,-0.00016,800.0,,,-0.00016,-0.028
31,,,-0.0001599,800.0,,,-0.0001599,-0.028
32,,,-0.0001598,600.0,,,-0.0001598,-0.028
33,,,-0.0001597,600.0,,,-0.0001597,-0.028
34,,,-0.0001596,600.0,,,-0.0001596,-0.028
35,,,-0.0001595,600.0,,,-0.0001595,-0.028
36,,,-0.0001594,600.0,,,-0.0001594,-0.024
37,,,-0.0001593,600.0,,,-0.0001593,-0.024
38,,,-0.0001592,600.0,,,-0.0001592,-0.024
39,,,-0.00015910000000000002,600.0,,,-0.00015910000000000002,-0.024
40,,,-0.00015900000000000002,600.0,,,-0.00015900000000000002,-0.024
41,,,-0.0001589,600.0,,,-0.0001589,-0.024
42,,,-0.0001588,600.0,,,-0.0001588,-0.024
43,,,-0.0001587,600.0,,,-0.0001587,-0.024
44,,,-0.0001586,600.0,,,-0.0001586,-0.024
45,,,-0.0001585,600.0,,,-0.0001585,-0.02
46,,,-0.0001584,400.0,,,-0.0001584,-0.024
47,,,-0.0001583,400.0,,,-0.0001583,-0.02
48,,,-0.0001582,400.0,,,-0.0001582,-0.02
49,,,-0.0001581,400.0,,,-0.0001581,-0.02
50,,,-0.000158,400.0,,,-0.000158,-0.016
51,,,-0.00015790000000000002,400.0,,,-0.00015790000000000002,-0.02
52,,,-0.00015780000000000001,400.0,,,-0.00015780000000000001,-0.016
53,,,-0.0001577,400.0,,,-0.0001577,-0.02
54,,,-0.0001576,400.0,,,-0.0001576,-0.016
55,,,-0.0001575,400.0,,,-0.0001575,-0.016
56,,,-0.0001574,400.0,,,-0.0001574,-0.016
57,,,-0.0001573,400.0,,,-0.0001573,-0.016
58,,,-0.0001572,400.0,,,-0.0001572,-0.016
59,,,-0.0001571,400.0,,,-0.0001571,-0.016
60,,,-0.000157,400.0,,,-0.000157,-0.016
61,,,-0.0001569,400.0,,,-0.0001569,-0.012
62,,,-0.00015680000000000002,400.0,,,-0.00015680000000000002,-0.016
63,,,-0.00015670000000000001,400.0,,,-0.00015670000000000001,-0.012
64,,,-0.0001566,400.0,,,-0.0001566,-0.012
65,,,-0.0001565,200.0,,,-0.0001565,-0.012
66,,,-0.0001564,200.0,,,-0.0001564,-0.012
67,,,-0.0001563,200.0,,,-0.0001563,-0.012
68,,,-0.0001562,200.0,,,-0.0001562,-0.012
69,,,-0.0001561,200.0,,,-0.0001561,-0.012
70,,,-0.000156,200.0,,,-0.000156,-0.012
71,,,-0.0001559,200.0,,,-0.0001559,-0.012
72,,,-0.0001558,200.0,,,-0.0001558,-0.008
73,,,-0.00015570000000000002,200.0,,,-0.00015570000000000002,-0.008
74,,,-0.00015560000000000001,200.0,,,-0.00015560000000000001,-0.008
75,,,-0.0001555,200.0,,,-0.0001555,-0.008
76,,,-0.0001554,200.0,,,-0.0001554,-0.008
77,,,-0.0001553,200.0,,,-0.0001553,-0.008
78,,,-0.0001552,200.0,,,-0.0001552,-0.008
79,,,-0.0001551,200.0,,,-0.0001551,-0.008
80,,,-0.000155,200.0,,,-0.000155,-0.004
81,,,-0.0001549,200.0,,,-0.0001549,-0.008
82,,,-0.0001548,200.0,,,-0.0001548,-0.004
83,,,-0.0001547,200.0,,,-0.0001547,-0.004
84,,,-0.00015460000000000002,200.0,,,-0.00015460000000000002,-0.004
85,,,-0.00015450000000000001,200.0,,,-0.00015450000000000001,-0.004
86,,,-0.0001544,200.0,,,-0.0001544,-0.004
87,,,-0.0001543,200.0,,,-0.0001543,-0.004
88,,,-0.0001542,200.0,,,-0.0001542,0.0
89,,,-0.0001541,200.0,,,-0.0001541,0.0
90,,,-0.000154,200.0,,,-0.000154,0.0
91,,,-0.0001539,200.0,,,-0.0001539,0.0
92,,,-0.0001538,200.0,,,-0.0001538,0.0
93,,,-0.0001537,200.0,,,-0.0001537,0.0
94,,,-0.0001536,200.0,,,-0.0001536,0.0
95,,,-0.00015350000000000002,200.0,,,-0.00015350000000000002,0.0
96,,,-0.00015340000000000002,200.0,,,-0.00015340000000000002,0.004
97,,,-0.0001533,200.0,,,-0.0001533,0.004
98,,,-0.0001532,200.0,,,-0.0001532,0.004
99,,,-0.0001531,200.0,,,-0.0001531,0.004
100,,,-0.000153,200.0,,,-0.000153,0.004
101,,,-0.0001529,200.0,,,-0.0001529,0.004
102,,,-0.0001528,0.0,,,-0.0001528,0.004
103,,,-0.0001527,200.0,,,-0.0001527,0.004
104,,,-0.0001526,200.0,,,-0.0001526,0.004
105,,,-0.0001525,200.0,,,-0.0001525,0.004
106,,,-0.00015240000000000002,200.0,,,-0.00015240000000000002,0.008
107,,,-0.00015230000000000002,200.0,,,-0.00015230000000000002,0.008
108,,,-0.0001522,200.0,,,-0.0001522,0.008
109,,,-0.0001521,200.0,,,-0.0001521,0.008
110,,,-0.000152,200.0,,,-0.000152,0.008
